,point,frame,ballx,bally,playerAx,playerAy,playerBx,playerBy,hitplayer,bouncehit,foreback,direction,x1,y1,x2,y2,x3,y3,x4,y4
690,154,161327,-1.385,11.66,1.805,-16.97,-2.405,11.92,Down,Hit,TEST,TEST,1029.0,224.0,492.0,226.0,277.0,710.0,1242.0,711.0
691,154,161371,6.745,-16.06,4.915,-16.06,-1.615,11.69,Up,Hit,TEST,TEST,1029.0,226.0,492.0,226.0,278.0,711.0,1242.0,712.0
692,154,161485,-3.015,11.89,1.755,-18.09,-4.285,11.84,Down,Hit,TEST,TEST,1029.0,225.0,494.0,225.0,272.0,708.0,1242.0,712.0
693,154,161528,4.815,-16.56,4.225,-16.82,-2.525,12.23,Up,Hit,TEST,TEST,1028.0,223.0,492.0,226.0,277.0,711.0,1242.0,712.0
694,154,161558,-2.775,12.81,3.355,-15.68,-2.965,12.81,Down,Hit,TEST,TEST,1030.0,225.0,494.0,226.0,278.0,711.0,1242.0,712.0
695,154,161597,13.465,-13.47,3.675,-13.47,-1.405,13.21,Up,Hit,TEST,TEST,1028.0,223.0,492.0,226.0,277.0,712.0,1242.0,712.0
696,154,161643,-1.835,13.18,2.605,-14.4,-1.135,13.35,Down,Hit,TEST,TEST,1029.0,225.0,492.0,226.0,277.0,711.0,1242.0,712.0
697,154,161682,-4.465,-14.47,-2.885,-14.47,0.0949999999999998,12.62,Up,Hit,TEST,TEST,1028.0,223.0,492.0,227.0,278.0,712.0,1242.0,712.0
698,155,162731,-2.365,-16.85,-4.465,-16.85,1.045,11.06,Up,Hit,TEST,TEST,1029.0,223.0,492.0,228.0,278.0,709.0,1241.0,712.0
699,155,162752,-8.305,-15.93,-6.465,-15.93,1.005,11.54,Up,Hit,TEST,TEST,1028.0,223.0,492.0,228.0,278.0,709.0,1242.0,712.0
700,155,162785,4.405,12.04,-4.855,-15.85,3.165,12.04,Down,Hit,TEST,TEST,1028.0,223.0,492.0,228.0,278.0,709.0,1241.0,711.0
701,155,162825,2.905,-15.44,1.445,-15.44,2.135,11.34,Up,Hit,TEST,TEST,1028.0,224.0,493.0,226.0,277.0,709.0,1242.0,712.0
702,155,162885,-5.555,11.65,2.365,-15.68,-4.385,11.65,Down,Hit,TEST,TEST,1029.0,225.0,492.0,226.0,280.0,706.0,1242.0,712.0
703,156,163803,-0.865,11.92,4.005,-16.97,-1.315,11.92,Down,Hit,TEST,TEST,1029.0,226.0,492.0,225.0,277.0,711.0,1240.0,711.0
704,156,163868,-0.0449999999999999,-16.23,1.265,-16.23,-0.735,11.7,Up,Hit,TEST,TEST,1028.0,223.0,492.0,225.0,277.0,711.0,1240.0,711.0
705,156,163918,0.32499999999999896,8.61,-0.0750000000000002,-18.13,-0.795,8.61,Down,Hit,TEST,TEST,1028.0,223.0,492.0,226.0,277.0,710.0,1241.0,711.0
706,156,163956,4.655,-17.31,3.465,-17.86,0.0749999999999993,5.64,Down,Hit,TEST,TEST,1028.0,223.0,492.0,226.0,277.0,710.0,1241.0,711.0
707,157,164855,-3.635,-16.11,-3.185,-16.11,0.475,10.62,Up,Hit,TEST,TEST,1027.0,225.0,494.0,230.0,279.0,709.0,1242.0,714.0
708,157,164872,1.265,10.36,-26.885,-47.62,0.505,10.36,Down,Hit,TEST,TEST,1027.0,225.0,495.0,230.0,279.0,709.0,1242.0,714.0
709,158,165257,1.485,12.1,-4.385,-16.2,0.845,12.1,Down,Hit,TEST,TEST,1027.0,225.0,495.0,228.0,278.0,709.0,1242.0,713.0
710,158,165326,-3.195,-15.84,-1.955,-15.84,0.5349999999999989,12.18,Up,Hit,TEST,TEST,1028.0,223.0,492.0,227.0,277.0,709.0,1240.0,711.0
711,158,165362,3.435,13.28,-1.235,-16.66,2.325,13.28,Down,Hit,TEST,TEST,1028.0,223.0,492.0,226.0,277.0,709.0,1240.0,712.0
712,158,165410,-1.735,-13.72,-2.075,-13.72,0.9049999999999989,14.12,Up,Hit,TEST,TEST,1028.0,223.0,492.0,226.0,277.0,709.0,1241.0,711.0
713,159,166102,-1.035,11.9,3.905,-16.76,-1.325,11.9,Down,Hit,TEST,TEST,1029.0,226.0,491.0,225.0,277.0,709.0,1240.0,711.0
714,159,166166,5.695,-16.24,5.215,-15.74,-1.345,11.3,Up,Hit,TEST,TEST,1029.0,225.0,491.0,226.0,277.0,709.0,1240.0,712.0
715,159,166196,-3.495,11.69,3.045,-15.87,-2.505,11.69,Down,Hit,TEST,TEST,1029.0,225.0,492.0,225.0,277.0,707.0,1242.0,711.0
716,160,166950,1.185,12.22,-26.025,-46.14,0.855,12.22,Down,Hit,TEST,TEST,1028.0,223.0,492.0,228.0,277.0,709.0,1240.0,712.0
717,160,167012,1.455,12.16,-25.975,-46.11,0.815,12.16,Down,Hit,TEST,TEST,1028.0,223.0,492.0,228.0,277.0,709.0,1240.0,711.0
718,160,167120,4.625,11.82,-3.585,-15.49,0.505,11.82,Down,Hit,TEST,TEST,1027.0,223.0,492.0,228.0,277.0,709.0,1240.0,712.0
719,160,167130,13.545,-15.94,-4.085,-15.94,0.645,11.68,Up,Hit,TEST,TEST,1027.0,224.0,492.0,228.0,277.0,709.0,1242.0,712.0
720,160,167131,13.625,-15.85,-4.115,-15.85,0.685,11.63,Up,Hit,TEST,TEST,1027.0,224.0,493.0,228.0,277.0,709.0,1241.0,712.0
721,160,167159,6.085,-48.56,-4.395,-16.17,-27.105,-48.56,Down,Hit,TEST,TEST,1025.0,226.0,492.0,232.0,278.0,710.0,1242.0,716.0
722,160,167284,,,,,,,Up,Hit,TEST,TEST,,,,,,,,
723,161,167357,1.605,12.19,-4.445,-16.26,0.895,12.19,Down,Hit,TEST,TEST,1027.0,225.0,491.0,229.0,277.0,709.0,1240.0,712.0
724,161,167418,13.635,-16.38,-1.475,-16.38,0.475,12.26,Up,Hit,TEST,TEST,1028.0,223.0,494.0,226.0,277.0,709.0,1240.0,711.0
725,161,167452,2.405,13.23,-0.575,-16.41,1.325,13.23,Down,Hit,TEST,TEST,1028.0,222.0,492.0,226.0,277.0,707.0,1242.0,711.0
726,161,167491,-4.415,-16.36,-3.725,-16.33,1.005,12.93,Down,Hit,TEST,TEST,1028.0,222.0,492.0,226.0,277.0,707.0,1242.0,711.0
727,161,167523,3.085,12.95,-3.055,-15.7,1.885,12.95,Down,Hit,TEST,TEST,1028.0,221.0,492.0,224.0,277.0,707.0,1242.0,709.0
728,161,167569,14.025,-16.45,3.365,-16.45,-0.295,12.19,Up,Hit,TEST,TEST,1028.0,223.0,494.0,221.0,277.0,707.0,1241.0,709.0
729,161,167601,0.805,11.34,2.805,-15.96,-0.34500000000000103,11.34,Down,Hit,TEST,TEST,1028.0,223.0,494.0,222.0,277.0,707.0,1242.0,709.0
730,161,167640,-3.855,-16.74,-2.815,-17.25,0.175,11.2,Down,Hit,TEST,TEST,1028.0,223.0,494.0,222.0,277.0,707.0,1242.0,709.0
731,161,167676,1.245,12.65,-2.555,-16.75,0.0949999999999998,12.65,Down,Hit,TEST,TEST,1028.0,223.0,492.0,225.0,277.0,707.0,1241.0,710.0
732,162,168526,-0.815,11.92,3.975,-17.11,-1.345,11.92,Down,Hit,TEST,TEST,1029.0,226.0,492.0,226.0,277.0,709.0,1240.0,711.0
733,162,168586,0.815,-17.1,1.985,-17.1,-0.925000000000001,11.74,Up,Hit,TEST,TEST,1028.0,223.0,492.0,226.0,277.0,710.0,1241.0,711.0
734,162,168623,1.225,12.17,0.085,-17.15,0.085,12.17,Down,Hit,TEST,TEST,1028.0,223.0,492.0,226.0,277.0,710.0,1240.0,711.0
735,163,169947,-14.085,7.16,22.035,7.16,3.675,11.97,Up,Hit,TEST,TEST,511.0,230.0,492.0,235.0,279.0,716.0,1243.0,721.0
736,163,169980,1.955,11.94,17.905,7.94,3.725,11.94,Down,Hit,TEST,TEST,512.0,230.0,491.0,235.0,279.0,716.0,1247.0,721.0
737,163,170129,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
738,163,170200,-1.735,-11.55,-0.795,-11.55,4.245,14.63,Up,Hit,TEST,TEST,1017.0,216.0,495.0,225.0,276.0,712.0,1239.0,716.0
739,164,170217,-1.835,-12.53,-1.045,-12.53,4.455,14.78,Up,Hit,TEST,TEST,1028.0,225.0,494.0,227.0,277.0,713.0,1240.0,716.0
740,164,170261,7.675,14.71,-1.095,-12.14,5.935,14.71,Down,Hit,TEST,TEST,1028.0,223.0,492.0,226.0,277.0,712.0,1239.0,711.0
741,164,170297,-1.125,-13.66,0.165,-13.66,3.645,14.48,Up,Hit,TEST,TEST,1029.0,223.0,492.0,226.0,277.0,712.0,1243.0,710.0
742,164,170331,-4.715,14.77,0.555,-11.42,-1.865,14.61,Down,Hit,TEST,TEST,1036.0,226.0,499.0,225.0,281.0,712.0,1249.25,720.8
743,165,171081,1.735,-12.33,1.485,-12.33,-3.755,15.62,Up,Hit,TEST,TEST,1073.0,180.0,542.0,177.0,322.0,666.0,1287.0,671.0
744,165,171120,-6.555,13.55,1.495,-11.21,-4.835,13.55,Down,Hit,TEST,TEST,1073.0,181.0,542.0,179.0,321.0,657.0,1287.0,673.0
745,165,171221,3.465,-5.74,4.795,-5.77,-1.945,14.29,Down,Hit,TEST,TEST,1073.0,181.0,542.0,179.0,321.0,657.0,1287.0,673.0
746,166,171907,-1.595,-12.57,-1.035,-12.57,3.655,14.47,Up,Hit,TEST,TEST,1036.0,190.0,499.0,191.0,283.0,674.0,1251.0,676.0
747,166,171941,0.5349999999999989,12.39,-0.355,-11.19,2.015,12.39,Down,Hit,TEST,TEST,1036.0,190.0,500.0,190.0,284.0,674.0,1247.0,676.0
748,166,172044,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
749,166,172131,-2.685,-31.17,-4.555,-31.17,-4.555,-31.17,Down,Hit,TEST,TEST,1011.0,525.0,145.0,331.0,498.0,820.0,1239.0,822.0
750,166,172167,-5.905,-12.21,-1.035,-12.21,3.945,15.25,Up,Hit,TEST,TEST,1036.0,188.0,504.0,189.0,282.0,673.0,1246.0,678.0
751,167,172183,-1.655,-12.66,-1.105,-12.66,4.125,15.21,Up,Hit,TEST,TEST,1036.0,190.0,500.0,191.0,284.0,674.0,1246.0,677.0
752,167,172228,3.675,15.36,-0.43500000000000105,-12.65,2.435,15.36,Down,Hit,TEST,TEST,1037.0,188.0,500.0,189.0,284.0,672.0,1247.0,675.0
753,167,172270,0.585,-14.12,1.685,-14.12,0.0149999999999997,14.84,Up,Hit,TEST,TEST,1037.0,188.0,501.0,186.0,284.0,670.0,1247.0,674.0
754,167,172304,1.365,15.09,1.165,-14.5,0.335,15.09,Down,Hit,TEST,TEST,1037.0,188.0,502.0,186.0,284.0,670.0,1247.0,674.0
755,167,172346,1.245,-14.23,2.325,-14.23,-0.155,14.63,Up,Hit,TEST,TEST,1036.0,188.0,500.0,186.0,284.0,670.0,1247.0,673.0
756,167,172380,4.415,15.28,1.205,-13.78,2.285,15.28,Down,Hit,TEST,TEST,1033.0,186.0,500.0,185.0,282.0,670.0,1246.0,674.0
757,167,172451,-0.705,-9.09,0.5749999999999991,-9.09,1.605,15.69,Up,Hit,TEST,TEST,1032.0,182.0,496.0,185.0,281.0,668.0,1243.0,671.0
758,167,172494,4.825,13.72,0.335,-6.49,3.465,15.61,Down,Hit,TEST,TEST,1033.0,186.0,498.0,186.0,280.0,670.0,1245.0,679.0
759,167,172513,3.375,-4.53,1.365,-4.68,5.745,15.37,Up,Hit,TEST,TEST,1032.0,186.0,498.0,186.0,280.0,670.0,1243.0,672.0
760,168,173628,1.975,-12.55,1.445,-12.55,-4.055,15.54,Up,Hit,TEST,TEST,1034.0,189.0,499.0,190.0,281.0,675.0,1245.0,675.0
761,168,173656,-5.155,15.26,1.035,-10.34,-4.255,15.31,Down,Hit,TEST,TEST,1035.0,188.0,499.0,190.0,282.0,674.0,1245.0,675.0
762,168,173697,0.685,-6.35,1.915,-5.68,-2.535,14.41,Down,Hit,TEST,TEST,1035.0,188.0,499.0,190.0,282.0,674.0,1245.0,675.0
763,169,174398,-1.795,-12.26,-0.855,-12.26,3.845,15.34,Up,Hit,TEST,TEST,1033.0,189.0,498.0,191.0,281.0,674.0,1243.0,678.0
764,169,174416,-1.745,-12.57,-1.065,-12.57,3.795,14.99,Up,Hit,TEST,TEST,1034.0,190.0,498.0,191.0,281.0,674.0,1244.0,677.0
765,169,174450,7.815,13.42,-0.885000000000001,-11.24,3.795,13.42,Down,Hit,TEST,TEST,1033.0,190.0,496.0,191.0,281.0,673.0,1252.0,677.0
766,169,174556,-4.105,-19.18,-8.415,-19.18,-8.415,-19.18,Down,Hit,TEST,TEST,1139.0,507.0,743.0,391.0,604.0,808.0,1168.0,601.0
767,169,174618,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
768,170,174671,-1.685,-12.81,-1.045,-12.81,3.475,13.15,Up,Hit,TEST,TEST,1033.0,189.0,496.0,191.0,281.0,673.0,1251.0,678.0
769,170,174708,-1.865,-12.0,-0.755,-13.03,1.555,11.45,Down,Hit,TEST,TEST,1032.0,190.0,496.0,193.0,281.0,674.0,1243.0,676.0
770,170,174779,-1.295,11.86,0.0449999999999999,-13.94,-0.165,11.86,Down,Hit,TEST,TEST,1033.0,192.0,496.0,193.0,281.0,675.0,1243.0,679.0
771,170,174824,5.035,-13.27,4.505,-13.5,-1.315,12.07,Down,Hit,TEST,TEST,1033.0,192.0,496.0,193.0,281.0,675.0,1243.0,679.0
772,170,174867,-4.365,10.68,3.125,-13.89,-3.905,10.68,Down,Hit,TEST,TEST,1035.0,198.0,495.0,198.0,276.0,682.0,1245.0,685.0
773,170,174929,5.695,-8.06,4.975,-8.06,-1.915,12.4,Down,Hit,TEST,TEST,1035.0,198.0,495.0,198.0,276.0,682.0,1245.0,685.0
774,171,175966,1.865,-12.24,1.485,-12.24,-3.845,15.62,Up,Hit,TEST,TEST,1081.0,184.0,548.0,181.0,331.0,668.0,1298.0,675.0
775,171,175996,-1.075,13.74,1.025,-11.6,-2.705,13.82,Up,Hit,TEST,TEST,1081.0,184.0,548.0,181.0,331.0,668.0,1298.0,675.0
776,171,176031,0.135,-12.1,1.165,-12.78,-0.085,13.89,Up,Hit,TEST,TEST,1073.5,183.733333333333,527.25,179.02222222222198,318.25,664.266666666667,1280.125,668.977777777778
777,171,176065,2.975,14.39,0.154999999999999,-13.04,2.025,14.41,Up,Hit,TEST,TEST,1056.875,181.37777777777802,515.375,179.02222222222198,308.75,661.911111111111,1263.5,668.977777777778
778,171,176099,-3.415,-13.32,-2.055,-13.32,1.825,13.78,Up,Hit,TEST,TEST,1042.0,179.0,509.0,180.0,290.0,665.0,1255.0,668.0
779,171,176136,3.555,13.99,-1.495,-14.63,2.405,13.99,Down,Hit,TEST,TEST,1035.0,180.0,499.0,181.0,281.0,665.0,1245.0,670.0
780,171,176175,2.275,-14.08,1.485,-14.08,0.48499999999999893,13.16,Up,Hit,TEST,TEST,1033.0,180.0,496.0,180.0,281.0,665.0,1244.0,669.0
781,171,176212,-2.645,12.8,1.725,-15.33,-1.615,12.8,Down,Hit,TEST,TEST,1034.0,181.0,496.0,181.0,281.0,665.0,1244.0,670.0
782,171,176253,-1.375,-13.12,-0.645,-14.0,-0.545,13.11,Down,Hit,TEST,TEST,1034.0,181.0,496.0,181.0,281.0,665.0,1244.0,670.0
783,171,176289,2.715,14.0,-0.625,-14.87,1.455,14.0,Down,Hit,TEST,TEST,1034.0,187.0,496.0,189.0,281.0,670.0,1243.0,675.0
784,171,176330,0.654999999999999,-14.02,1.865,-15.1,0.595,13.99,Up,Hit,TEST,TEST,1033.0,190.0,498.0,191.0,281.0,674.0,1243.0,677.0
785,172,180789,-2.595,-11.46,-0.995,-12.39,4.605,15.77,Up,Hit,TEST,TEST,983.25,200.22222222222197,456.0,204.0,247.0,679.0,1184.0,674.0
786,173,181217,3.805,15.57,-1.965,-10.63,3.455,15.57,Down,Hit,TEST,TEST,1359.0,80.0,456.0,204.0,247.0,679.0,1185.0,675.0
787,173,181263,5.545,-14.67,-5.465,-14.67,0.455,12.3,Up,Hit,TEST,TEST,983.0,198.0,466.0,207.0,254.0,679.0,1196.0,675.0
788,173,181277,0.0349999999999992,10.68,-23.585,-39.91,-0.5550000000000009,10.68,Down,Hit,TEST,TEST,1007.0,204.0,482.0,205.0,272.0,679.0,1210.0,675.0
789,173,181343,0.585,6.79,-3.835,-15.41,0.435,6.79,Down,Hit,TEST,TEST,1019.0,202.0,499.0,207.0,287.0,677.0,1229.0,678.0
790,173,181424,5.585,-16.77,2.725,-16.77,0.505,3.25,Up,Hit,TEST,TEST,1020.0,206.0,499.0,206.0,286.0,677.0,1229.0,678.0
791,173,181629,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
792,173,181862,,,,,,,Up,Hit,TEST,TEST,,,,,,,,
793,173,181980,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
794,173,182090,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
795,173,182192,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
796,174,182207,0.824999999999999,-12.44,1.395,-12.44,-25.175,-40.7,Up,Hit,TEST,TEST,1028.0,205.0,508.0,205.0,296.0,677.0,1235.0,681.0
797,174,182225,1.585,-12.42,1.115,-12.42,-4.205,15.56,Up,Hit,TEST,TEST,1041.0,207.0,520.0,204.0,312.0,675.0,1249.0,681.0
798,174,182304,-0.105,-12.36,1.165,-12.36,-1.175,15.55,Up,Hit,TEST,TEST,1016.0,209.0,515.0,209.0,313.0,668.0,1217.0,669.0
799,174,182440,0.555,-35.76,-19.745,-35.76,-19.745,-35.76,Up,Hit,TEST,TEST,1387.0,93.0,517.0,216.0,314.0,668.0,1218.0,668.0
800,175,183001,-3.205,-10.5,-2.335,-10.5,5.685,18.1,Up,Hit,TEST,TEST,1379.0,89.0,515.0,209.0,364.0,674.0,1214.0,670.0
801,175,183035,2.675,17.13,-19.345,-34.37,5.195,17.13,Down,Hit,TEST,TEST,1382.0,87.0,513.0,209.0,312.0,669.0,1214.0,672.0
802,175,183082,-5.295,-11.46,-4.175,-11.46,2.485,16.31,Up,Hit,TEST,TEST,1378.0,87.0,513.0,210.0,312.0,669.0,1214.0,671.0
803,175,183114,-2.575,17.12,-19.645,-34.71,-0.275,17.12,Down,Hit,TEST,TEST,1375.0,87.0,515.0,208.0,313.0,668.0,1214.0,671.0
804,175,183142,-1.715,-10.3,-1.875,-10.3,-2.145,17.04,Up,Hit,TEST,TEST,1375.0,87.0,514.0,210.0,312.0,668.0,1214.0,671.0
805,175,183200,-1.965,12.98,-1.515,-11.29,-2.885,12.98,Down,Hit,TEST,TEST,1375.0,85.0,514.0,209.0,305.0,675.0,1214.0,671.0
806,175,183236,0.915,-10.11,0.505,-10.11,-2.305,10.7,Up,Hit,TEST,TEST,1375.0,84.0,513.0,209.0,312.0,668.0,1214.0,671.0
807,175,183274,1.965,12.37,-0.245,-10.37,1.165,12.37,Down,Hit,TEST,TEST,1375.0,85.0,514.0,209.0,312.0,669.0,1214.0,671.0
808,175,183341,2.685,4.25,0.505,-9.74,1.685,4.25,Down,Hit,TEST,TEST,1375.0,84.0,513.0,210.0,312.0,669.0,1214.0,671.0
809,175,183431,-2.125,-3.68,-20.485,-36.57,-2.765,-3.68,Down,Hit,TEST,TEST,1375.0,84.0,516.0,212.0,312.0,668.0,1214.0,671.0
810,175,183485,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
811,175,183572,,,,,,,Up,Hit,TEST,TEST,,,,,,,,
812,175,183596,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
813,175,183660,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
814,176,184377,0.765,19.02,-0.705,-9.09,-3.365,19.02,Down,Hit,TEST,TEST,1378.0,80.0,520.0,209.0,318.0,668.0,1223.0,670.0
815,176,184398,5.485,-11.34,1.275,-11.34,-4.775,16.26,Up,Hit,TEST,TEST,1105.0,205.0,599.0,205.0,397.0,657.0,1304.0,672.0
816,176,184525,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
817,176,184711,-5.615,-42.05,-28.155,-42.05,-28.155,-42.05,Up,Hit,TEST,TEST,1044.0,203.0,553.0,202.0,353.0,651.0,1240.0,656.0
818,177,184732,1.465,-12.12,1.095,-12.12,-4.005,15.64,Up,Hit,TEST,TEST,1048.0,204.0,553.0,200.0,356.0,650.0,1242.0,656.0
819,177,184805,0.585,-13.35,1.505,-13.35,-4.105,14.67,Up,Hit,TEST,TEST,1049.0,207.0,557.0,207.0,363.0,651.0,1243.0,658.0
820,177,184856,3.615,17.06,-20.475,-36.29,2.785,17.06,Down,Hit,TEST,TEST,1354.0,71.0,508.0,204.0,313.0,654.0,1193.0,654.0
821,177,184891,-1.745,-10.1,-0.875,-10.1,2.715,15.83,Up,Hit,TEST,TEST,1351.0,71.0,509.0,205.0,313.0,654.0,1194.0,654.0
822,177,184930,-1.975,14.18,-1.005,-10.6,-0.415,14.18,Down,Hit,TEST,TEST,1354.0,71.0,509.0,205.0,313.0,654.0,1195.0,654.0
823,177,184995,2.675,13.53,-2.155,-11.22,1.945,13.53,Down,Hit,TEST,TEST,1355.0,71.0,510.0,204.0,313.0,654.0,1195.0,654.0
824,177,185033,-3.945,-11.68,-2.865,-11.68,2.335,14.46,Up,Hit,TEST,TEST,1355.0,73.0,509.0,206.0,313.0,654.0,1196.0,654.0
825,177,185063,-2.485,16.3,-2.245,-10.88,-0.645,16.3,Down,Hit,TEST,TEST,1355.0,71.0,510.0,205.0,313.0,654.0,1194.0,654.0
826,177,185124,1.035,-36.64,-20.545,-36.64,-0.875,16.39,Up,Hit,TEST,TEST,1355.0,73.0,508.0,206.0,313.0,654.0,1194.0,654.0
827,177,185163,-7.275,-6.13,-20.415,-36.35,-0.565,-6.13,Down,Hit,TEST,TEST,1354.0,71.0,509.0,205.0,305.0,661.0,1194.0,654.0
828,177,185226,-0.275,-38.25,-21.485,-38.25,-0.595000000000001,-5.25,Up,Hit,TEST,TEST,1349.0,71.0,509.0,206.0,308.0,652.0,1194.0,654.0
829,177,185303,3.805,4.72,-20.825,-37.14,2.355,4.72,Down,Hit,TEST,TEST,1350.0,71.0,508.0,206.0,313.0,655.0,1194.0,654.0
830,177,185368,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
831,177,185460,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
832,177,185587,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
833,177,185775,,,,,,,Up,Hit,TEST,TEST,,,,,,,,
834,177,185802,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
835,177,185859,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
836,177,186002,1.465,17.69,-24.845,17.69,-24.845,17.69,Down,Hit,TEST,TEST,908.0,292.0,547.0,91.0,478.0,312.0,1097.0,804.0
837,178,186060,-1.775,-12.55,-0.875,-12.55,4.455,16.03,Up,Hit,TEST,TEST,1010.0,200.0,511.0,200.0,306.0,658.0,1208.0,659.0
838,178,186075,-1.635,-12.3,-1.005,-12.3,4.505,15.97,Up,Hit,TEST,TEST,1010.0,200.0,509.0,199.0,305.0,659.0,1207.0,661.0
839,178,186111,2.175,16.06,-0.745,-11.33,3.405,16.06,Down,Hit,TEST,TEST,1007.0,200.0,507.0,200.0,302.0,659.0,1205.0,658.0
840,178,186158,2.495,-13.12,1.465,-13.12,-24.675,-39.56,Up,Hit,TEST,TEST,1007.0,204.0,504.0,201.0,302.0,661.0,1206.0,659.0
841,178,186196,-3.855,14.96,1.125,-13.81,-2.895,14.96,Down,Hit,TEST,TEST,1008.0,205.0,504.0,202.0,302.0,661.0,1206.0,659.0
842,178,186244,-4.115,13.73,0.944999999999999,-14.07,-3.305,13.73,Down,Hit,TEST,TEST,1008.0,205.0,504.0,206.0,296.0,666.0,1206.0,663.0
843,178,186312,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
844,178,186738,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
845,178,186768,,,,,,,Up,Hit,TEST,TEST,,,,,,,,
846,178,186903,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
847,178,187043,,,,,,,Up,Hit,TEST,TEST,,,,,,,,
848,178,187124,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
849,178,187160,,,,,,,Up,Hit,TEST,TEST,,,,,,,,
850,178,187182,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
851,179,187275,1.285,11.0,-3.625,-14.12,1.105,11.0,Down,Hit,TEST,TEST,1016.0,206.0,505.0,210.0,296.0,677.0,1222.0,677.0
852,179,187300,-1.335,-12.92,-2.145,-12.92,0.335,10.66,Up,Hit,TEST,TEST,1016.0,207.0,507.0,207.0,296.0,678.0,1222.0,677.0
853,179,187400,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
854,179,187424,,,,,,,Up,Hit,TEST,TEST,,,,,,,,
855,179,187466,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
856,180,187528,1.095,12.0,-3.625,-13.49,0.915,12.0,Down,Hit,TEST,TEST,1016.0,212.0,507.0,213.0,295.0,681.0,1223.0,683.0
857,180,187584,-2.545,-12.05,-3.125,-12.05,0.775,11.02,Up,Hit,TEST,TEST,1016.0,212.0,504.0,213.0,295.0,681.0,1223.0,683.0
858,180,187616,1.175,13.01,-26.465,-44.07,0.0549999999999997,13.01,Down,Hit,TEST,TEST,1016.0,212.0,504.0,214.0,296.0,681.0,1223.0,684.0
859,180,187655,4.485,-13.98,2.555,-13.98,-0.525,12.13,Up,Hit,TEST,TEST,1018.0,214.0,504.0,214.0,295.0,681.0,1223.0,684.0
860,180,187702,-3.435,10.46,4.025,-14.78,-2.775,10.46,Down,Hit,TEST,TEST,1018.0,215.0,504.0,214.0,296.0,679.0,1224.0,684.0
861,180,187740,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
862,180,187783,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
863,180,187951,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
864,180,188009,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
865,180,188105,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
866,181,188219,-1.035,11.92,-26.685,-44.79,-1.615,11.92,Down,Hit,TEST,TEST,1017.0,214.0,504.0,216.0,294.0,681.0,1223.0,684.0
867,181,188282,8.565,-13.7,5.555,-13.7,-1.445,10.54,Up,Hit,TEST,TEST,1015.0,214.0,504.0,216.0,294.0,681.0,1223.0,684.0
868,181,188327,5.385,-13.79,5.415,-13.79,-1.875,10.98,Up,Hit,TEST,TEST,1015.0,213.0,503.0,216.0,294.0,681.0,1223.0,685.0
869,182,188520,-2.135,10.88,4.145,-16.5,-1.525,10.88,Down,Hit,TEST,TEST,1016.0,214.0,504.0,216.0,296.0,682.0,1222.0,684.0
870,182,188557,7.495,-15.83,5.705,-15.83,-1.985,11.55,Up,Hit,TEST,TEST,1016.0,214.0,503.0,216.0,294.0,681.0,1222.0,684.0
871,182,188585,-1.495,-44.58,5.475,-16.09,-26.665,-44.58,Down,Hit,TEST,TEST,1016.0,214.0,504.0,215.0,288.0,682.0,1223.0,684.0
872,182,188690,,,,,,,Up,Hit,TEST,TEST,,,,,,,,
873,182,188872,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
874,182,188928,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
875,182,188981,,,,,,,Up,Hit,TEST,TEST,,,,,,,,
876,182,188987,,,,,,,Up,Hit,TEST,TEST,,,,,,,,
877,182,189164,,,,,,,Down,Hit,TEST,TEST,,,,,,,,
878,182,189221,,,,,,,Up,Hit,TEST,TEST,,,,,,,,
879,183,189264,1.815,11.83,-3.725,-15.02,0.925,11.83,Down,Hit,TEST,TEST,1016.0,212.0,504.0,218.0,295.0,682.0,1223.0,684.0
